-1.07000	0.230519	-0.84227
-1.06000	0.238996	-0.85288
-1.05000	0.247577	-0.86315
-1.04000	0.256259	-0.87307
-1.03000	0.265038	-0.88264
-1.02000	0.273912	-0.89186
-1.01000	0.282876	-0.90073
-1.00000	0.291927	-0.90923
-0.99000	0.301061	-0.91737
-0.98000	0.310274	-0.92514
-0.97000	0.319564	-0.93255
-0.96000	0.328925	-0.93958
-0.95000	0.338355	-0.94623
-0.94000	0.347850	-0.95251
-0.93000	0.357405	-0.95840
-0.92000	0.367018	-0.96391
-0.91000	0.376684	-0.96904
-0.90000	0.386399	-0.97378
-0.89000	0.396160	-0.97812
-0.88000	0.405962	-0.98208
-0.87000	0.415801	-0.98565
-0.86000	0.425675	-0.98882
-0.85000	0.435578	-0.99159
-0.84000	0.445507	-0.99397
-0.83000	0.455457	-0.99595
-0.82000	0.465426	-0.99753
-0.81000	0.475408	-0.99872
-0.80000	0.485400	-0.99950
-0.79000	0.495398	-0.99988
-0.78000	0.505398	-0.99987
-0.77000	0.515396	-0.99946
-0.76000	0.525387	-0.99864
-0.75000	0.535369	-0.99742
-0.74000	0.545336	-0.99581
-0.73000	0.555285	-0.99380
-0.72000	0.565212	-0.99139
-0.71000	0.575113	-0.98858
-0.70000	0.584984	-0.98538
-0.69000	0.594820	-0.98178
-0.68000	0.604619	-0.97779
-0.67000	0.614376	-0.97342
-0.66000	0.624088	-0.96864
-0.65000	0.633749	-0.96349
-0.64000	0.643358	-0.95795
-0.63000	0.652908	-0.95202
-0.62000	0.662398	-0.94572
-0.61000	0.671823	-0.93903
-0.60000	0.681179	-0.93197
-0.59000	0.690462	-0.92454
-0.58000	0.699670	-0.91674
-0.57000	0.708797	-0.90856
-0.56000	0.717841	-0.90003
-0.55000	0.726798	-0.89114
-0.54000	0.735664	-0.88190
-0.53000	0.744436	-0.87229
-0.52000	0.753110	-0.86234
-0.51000	0.761683	-0.85204
-0.50000	0.770151	-0.84141
-0.49000	0.778511	-0.83044
-0.48000	0.786760	-0.81913
-0.47000	0.794894	-0.80750
-0.46000	0.802910	-0.79554
-0.45000	0.810805	-0.78327
-0.44000	0.818576	-0.77068
-0.43000	0.826219	-0.75779
-0.42000	0.833731	-0.74459
-0.41000	0.841111	-0.73109
-0.40000	0.848353	-0.71730
-0.39000	0.855457	-0.70323
-0.38000	0.862418	-0.68887
-0.37000	0.869234	-0.67424
-0.36000	0.875903	-0.65934
-0.35000	0.882421	-0.64417
-0.34000	0.888786	-0.62875
-0.33000	0.894996	-0.61307
-0.32000	0.901048	-0.59715
-0.31000	0.906939	-0.58099
-0.30000	0.912668	-0.56460
-0.29000	0.918231	-0.54798
-0.28000	0.923628	-0.53114
-0.27000	0.928854	-0.51409
-0.26000	0.933910	-0.49684
-0.25000	0.938791	-0.47939
-0.24000	0.943497	-0.46174
-0.23000	0.948026	-0.44391
-0.22000	0.952376	-0.42591
-0.21000	0.956544	-0.40773
-0.20000	0.960531	-0.38939
-0.19000	0.964332	-0.37089
-0.18000	0.967948	-0.35225
-0.17000	0.971377	-0.33346
-0.16000	0.974618	-0.31454
-0.15000	0.977668	-0.29550
-0.14000	0.980528	-0.27633
-0.13000	0.983195	-0.25706
-0.12000	0.985669	-0.23768
-0.11000	0.987949	-0.21821
-0.10000	0.990033	-0.19865
-0.09000	0.991922	-0.17902
-0.08000	0.993614	-0.15931
-0.07000	0.995108	-0.13952
-0.06000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
-0.05000	0.996404	-0.11970
